,product_name,product_review,user_rating
2515,Black Gold,"'Shared a bomber at hotel before Anniversary party this year. poured into hotel cups and it coated the plastic! pitch black. nose was mellow but had a nice amount of molasses and chocolate fudge. The taste followed suit but added some complex malt roastyness and also some sweet barrel and vanilla flavors. The feel was the star of the show, thick and mouth coating with just the right bitterness to balance the dry finish. Overall this was a fantastic beer that I was happy I shared but would have loved to dome by myself.'",4.69
2516,Black Gold,"'Black color with minimal head. Molasses, chocolate, booze nose. Taste comes in waves of chocolate, bourbon, wood, vanilla with creamy feel and low carbonation.'",4.59
2517,Black Gold,"'Pours coal black with a small beige head, collapsing to a ring of froth lacing.', '', 'Has an almost subtle barrel profile on the nose, hence the aromas are defined by a warming blend of milk chocolate, melting caramel, roasty bakers chocolate and a warming molasses touch. Spicy licorice and oak round out the luscious chocolate appearance with a hint of old leaves.', '', 'Has a warming, pleasantly boozy, silk mouthfeel, which is incredibly creamy and thick, rich on the tongue till the end.', '', 'Spicy, sweet and dry Bourbon defines the flavors from the beginning with ridiculous amounts of milk chocolate and whipped cream. Roasty caramel, molasses, wooden cinnamon, dried raisins with a touch of coconut and hazelnut provide an astonishing depth, right from the beginning. Finishes with warming, almost boozy licorice and scorched malts with dark chocolate pralines and sweet molasses.', '', ""Decadently rich, not as boozy as '15 rare but even more milk chocolate leaden, with an almost comparable complexity. Awesome as for its oaken Bourbon quality, which entertains the palate throughout, warming and spicy, with soothing, cinnamon brownie batter in the finish.""",4.68
2518,Sunday Brunch,"'Thank you, Sam. This was cellared a year-ish.', '', 'A very dark brown with a dense, brown head with good retention and lacing, this looks good. The nose is great. Cinnamon, smoke, buckwheat honey, dark caramel, milk chocolate, all in nice balance. A little maple is present as well, along with a little vanilla. The palate opens mildly sweet but with the flavors of chocolate and cinnamon in nice harmony with milk chocolate, creamy and sweet, present. Vanilla and maple are present. Surprisingly light on the palate, this beer is soft and creamy and mildly carbonated. Very good.'",4.21
2519,Sunday Brunch,"'(Blind review)', '', 'L - 2-finger dense hazelnut head recedes as slow as a glacier. Body is pitch black. Clearly a stout.', '', 'S - Tons of cinnamon. Milk chocolate, vanilla, maple?. Not smelling much booze so at all, so guessing non-BA adjunct stout.', '', 'T - so much cinnamon spice on the taste too. Coffee, vanilla, drinking chocolate. Low bitterness. Low sweetness. Low booziness.', '', 'F - medium-full, super-creamy body with low carb.', '', 'O - what a decadent dessert stout.'",4.58
2520,Sunday Brunch,"'Big frothy dark tan head; good retention.', '', 'Nose is full of roasted barley, dark coffee, maple syrup, and brown sugar, and accented by cinnamon.', '', 'Sweet, creamy, and rich on the palate - not unlike egg nog. The coffee adds a sharp earthiness that barely manages to cut through the maple and cinnamon. Big creamy milk porter base is a lovely jumping off point for these flavors. Could use more coffee flavor, but the maple is a wonderful balance, bringing the exact right amount of sweetness, along with a woody note.', '', ""Full bodied, sticky, and with a little bit of alcohol heat. I really like the way the alcohol isn't hidden hear, but it's incredibly drinkable and easy to savor."", '', 'This is a wonderful beer, worthy of consideration as one of the best maple stouts/porters. The higher ABV provides more of a body than FB MBCP, while keeping it single digits makes it more approachable than many other cinnamon flavored stouts.'",4.51
2521,Sunday Brunch,"'Look is a traditional porter, black with a tan head that leaves minimal lacing. Nose is all expected, coffee, cinnamon, and maple syrup. Get some bakers chocolate as well. Taste follows the nose. Feel is luscious, but not oil thick. Overall, a great porter! Sweet aspects that do not become cloying'",4.47
2522,Sunday Brunch,"'Big like Hulk when he borrowed Barry Bond’s “vitamin supplements.” Huge, I’m talking huge coffee flavor like a hungover Sunday at Starbucks. But this beer wasn’t brewed with Starbucks; this is quality hipster coffee just like the dork that lives below you who rides a fixie to work. That being said, the only thing that Raul isn’t feeling is the sweet maple syrup (cause your boi ain’t into sweetness). Also, I wish the mouthfeel in the end was a lil more viscous. It’s not bad. It’s not Martha Hunt super model skinny, but I’d prefer if it was Ashley Graham large.', '', 'Yep!'",4.29
2523,Sunday Brunch,"'Poured into teku glass via bottle', '', 'Color is deep brown with mocha foam', '', 'Smell is copious amounts of cinnamon, coffee and maple syrup', '', 'Taste is a huge blast of cinnamon up front followed by the bitter roasty coffee and ending with the sweetness of the maple syrup', 'No alcohol burn at all', '', 'Carbonation is low', 'And mouthfeel is full and creamy', '', 'This is one hell of a porter!', '', 'all the flavors blend nicely here and create a fantastic beer..i need more of this stuff!'",4.57
2524,Sunday Brunch,"""Kane absolutely nailed this one. Silky smooth porter with abundant maple syrup, cinnamon and roasted malt flavor. Best porter that I've had, bar none.""",4.63
2525,Sunday Brunch,"'The pour is black with mahogany colors on the edges, underneath a dense tan head. The first note on the nose is rich coffee - wow. This literally reminds me of brunch. There’s also a significant cinnamon component. I am now officially salivating.', '', 'The maple and cinnamon are more prominent on the taste, which really elevates this, IMHO, because they are the perfect balance to the roasty coffee flavors, and admit milk chocolate flavors to the imperial porter dance party Kane has served up.', '', 'The mouthfeel is a bit chewy, which fits this beer perfectly. This flavor profile (chocolate, coffee, maple) is popular, and Kane absolutely nailed this with the cinnamon addition.'",4.6
2526,Sunday Brunch,"'FINALLY!!!!', '', 'On tap at Kane 1/10. Allowed to warm as I could.', '', 'L: Light tan head with good retention. Leaves a bit of a ring. Dark black.', '', 'S: Lot going on here. Roasted malts, cinnamon, maple, coffee. Roasty and on point.', '', 'T: Follows nose in waves of flavor. Cinnamon and coffee up front, then maple and roastiness come in and hang out for a while.', '', 'F: Full bodied, not much carbonation. Full points for high level of difficulty in construction and balance and they pull it off wonderfully.', '', ""O: So worth the wait. Hope it's not another four years before the next one.""",4.59
2527,Sunday Brunch,"""What truly surprises me about Sunday Brunch is, in spite of being a non barrel-aged beer, just how complex and layered it is. The coffee is smooth and lightly roasty. The maple isn't super forward but it adds body and subtle, excellent flavor - tasting quite natural, by the way. The beer has great body and drinks easily. I really like this one - I can't imagine drinking a whole bottle by myself, but definitely enjoyed sharing this one with friends.""",4.5
2528,Sunday Brunch,"'On tap at Morris Tap and Grill in Randolph. Pours a jet black ebony hue with minimal frothing. Complex aroma replete with hints of chocolate, and cream. Good stuff. Recommended.'",4.35
2529,Sunday Brunch,"""This beer lives up to the hype. All of the ingredients are discernible but aren't overpowering. Nice notes of maple, mocha, and cinnamon. Medium+ mouthfeel. Minimal booze. Awesome.""",4.55
2530,Sunday Brunch,"'Pours a dark brown color. Tons of nice sweet coffee and cinnamon. Milk and dark chocolate, roasted Malta, cream, and light molasses and maple. Thick body and low carbonation, easy to drink.', '', 'A great stout; so glad I have several bottles of this.'",4.49
2531,Sunday Brunch,"'750ml bottle poured into a snifter', 'Pours a deep black color with a creamy khaki head that has good retention. Smells of cinnamon, maple, french toast, and herbal flat coffee undertones. Tastes of coffee and cinnamon up front, followed by dark chocolate, creamy vanilla and caramel. The finish brings out sweet maple and more coffee. Medium body and medium carbonation, creamy mouthfeel and finish.'",4.46
2532,Sunday Brunch,"""03/2015 - I've always a fan of this; awesome cinnamon and coffee, without either being overpowering, on the nose; lactose and vanilla ensure a nice sweetness on the palate; relatively thick body, especially for the style.""",4.46
2533,Sunday Brunch,"'Sample at Mikkeller Beer Celebration Copenhagen 2018, Blue Session. Aroma has fresh roasted coffee beans, toasted malt and espresso notes. Taste has bittersweet coffee, cold brew and a fresh, roasty bitterness on the finish.'",4.4
2534,Sunday Brunch,"""While placing the imperial porter at the end of any session makes a lot of sense when it comes to impact on the palate, as it's usually the strongest flavored beer of the day, coffee stouts can get in touch with out inner insomniac. But the imperial coffee porter of Kane Brewing is strong in its effects while carrying a caffeinated jolt; perfectly suited for pick-me-up and put-me-down of brunch."", '', ""Sunday Brunch is a formidable dark ale of such character and placement as it pours a sparsely headed black appearance, looking like dark roasted coffee immediately to the eye. Its onyx-like sheen precedes a decadent and roasty scent that's laced with maple, spice, cocoa and coffee. Its strong taste greets the tongue with a hearty sweetness of maple, molasses, caramel and toffee."", '', 'Its decadence resumes across the middle palate as the sweetness turns to robust. French press coffee, black walnut, dark chocolate wrap around the caramel and cream and ushers in a bittersweet finish with rich suggestions of coconut, cinnamon and kahlua.', '', 'Full in body, the lavish stout is mild enough in texture to mimic the feel of a creamy, sugar sweetened espresso except with a Mexican hot chocolate under current. Spiced with a bourbon glaze, the oaken attitude of charred woods, vanilla, caramel and peppery tannins play a sweet and spicy tune on the after palate.'",4.52
2535,Sunday Brunch,"'750ml bottle thanks to Rick. Inky black pour, small beige head. Roast grains, coffee, cinnamon on the aroma. Taste brings a bit of ashy notes, more of the roast grains, mild coffee, cinnamon, french toast without the syrup.'",4
2536,Sunday Brunch,"""The first whiff and sip of this beer is incredible. Cinnamon stands out most prominent over the nice coffee in the background. It's like a warm cinnabun. The only problem with this beer is it's quite sweet and it starts to take its toll if you have a whole glass. nb""",4.25
2537,Sunday Brunch,'Pitch black with a think mocha head. Rich milk chocolate and coffee with a hint of maple and a milkshake mouth feel. All the flavors were popping months after the release.',4.58
2538,Sunday Brunch,"'Smell was awesome. Nice cinnamon and maple. The initial flavor was what threw me. Almost like an apply flavor in the front, that melded into a maple bomb. Smelled great. Initial flavor not great. Back end flavor, decent. 3.6', '', 'EDIT: Tried it for a second time, and I think my first bottle was a bad one. Everything came together very nicely with all the flavors. No apple, but lots of maple and cinnamon. Great beer'",4.29
2539,Sunday Brunch,"'750ml bottle, served in a snifter glass. Pour is medium dark brownish/black body, one finger light reddish/brown head, good retention and bits of lacing. Smell is heavily roasted coffee bean, sort of slightly burnt in a way, milk chocolate, cinnamon, a bit of green pepper and espresso. A bit weird at first, I think the coffee and cinnamon combined to make it smell a bit burnt. Flavour is much better though, not a ton of maple syrup but neither is it too sweet. Cinnamon lingers the background throughout, perhaps contributing a slight green pepper, black coffee and dark fruit, a fair bit of milk chocolate and caramel. Mouthfeel is full bodied, thick and substantial, good carbonation and a smooth chocolate-forward finish. It kind of tastes like cinnamon sprinkled on chocolate frosting, in a good way.'",4.35
2540,Sunday Brunch,"'Pours a rich chocolate black color that is impervious to light. 2 inch tan head quickly fades to a light brown ring around the glass. Cinnamon dominates the nose, followed swiftly by Maple and coffee. Cinnamon and maple also dominate upon first sip, coffee moves in afterward and smoothes out the finish. This is definitely a full-bodied beer, carbonation is minimal and perfect. Overall a delicious and flavorful beer, none of the flavors overwhelmed or dominate, they are perfectly mingled together.', '', '10/12/17', 'Bomber from brewery', '5 rating', '2017 vintage', '', '', '10/25/19', '2018 vs 2019 Vertical', '2019: coffee dominates the nose and taste, has a bitterness from the coffee.', '2018: coffee has completely faded, all I taste is maple syrup and cinnamon, tastes a lot sweeter than the new beer.', '', '.'",4.97
2541,Sunday Brunch,"'Vintage 2017.', 'Opaque near black with a half inch khaki head that quickly disappears completely leaving only whisps of lace. The smell is of freshly brewed coffee, subtle maple and a hint of cinnamon. The taste follows with dark roast coffee and cream perfectly complimented by maple syrup and subtle cinnamon. Medium texture with low carbonation. Fantastic flavors flawlessly blending together. World class.'",4.66
2542,Sunday Brunch,'Very dark appearance with slight tan head that dissipates quickly. Aroma is a pleasant blend of chocolate and coffee. Taste is also a nice blend of chocolate and coffee.',4.52
2543,Pseudo Sue - Double Dry-Hopped,"'A: Super hazy yellow-gold, bubbly white head.', '', 'S: Not too much here other than faint citrus and grapefruit.', '', 'T: Juicy grapefruit, lemon, tangerine, cracker.', '', 'M/F: Light in body but has a creaminess to it. Insanely drinkable. Finishes with juicyyyy grapefruit.', '', 'O: Awesome. Incredibly drinkable and bursting with grapefruit lemon juiciness.'",4.47
2544,Pseudo Sue - Double Dry-Hopped,"'Pours a mildly haze yellow. About a finger of off-white head. Dissipates quickly.', '', 'Nose is pine, citrus and tropical notes. Very light and delicate but quite nice.', '', 'Taste is the most expressive. The pine, citrus, and tropical notes come on a little more strongly. Some pineapple and mango. The flavors are all there but not as dominant as one would see in a NEIPA.', '', ""Mouthfeel is light to medium bodied with medium carbonation. It's not quite what you would consider thin. Has a nice density to it. Refreshing and drinkable."", '', ""A stellar pale ale. After having Pseudo Sue and enjoying that, this just improves upon everything and brings this brew to another level. Great for a hot day. Crack one of these and you'll be enjoying yourself. Flavorful enough to be interesting and light enough to drink more than one and not be sloshed which is not always the goal. Sometimes you just want to take it easy and this does it perfectly.""",4.43
2545,Pseudo Sue - Double Dry-Hopped,"'Poured from 16 oz can Sat 06/20/20', 'Pkg 02/27/20', 'Best by 06/26/29', '', 'DDH Pseudo Sue. My last can of this batch. Lovingly refrigerated since mid March. First beer of the weekend. In Bangkok.', '', 'My compliments to the team in Iowa who put this on a plane to Thailand before all hell broke loose.', '', 'This is amazingly damn close to tasting first week fresh. Wonderful aroma sent my taste buds flying. A real cornucopia of hop love and mango wango. A truly Awesome n Yummy experience.'",4.56
2546,Pseudo Sue - Double Dry-Hopped,'Didn’t look great poured in a glass. Kind of thin and left a residue. Smelled very appetizing with strong but smooth hops coming thru with a bit of citrus/lime. Taste was good but nothing special. Juicier than it was bitter. Goes down really smooth with zero harsh lingering effect that distinguishes this from your bargain barrel pale ales. Overall a good beer that will def make the rotation.',4.35
2547,Pseudo Sue - Double Dry-Hopped,"'Pours a hazy, murky orangeish color. 2 finger white fluffy head. As the head dissipated it looked like a spider web pattern. There is minimal lacing on the glass.', 'The nose is full of pineapple to me.', ""Taste, well, this is more pine than I was expecting. There's some citrus - pineapple, but there's a good pine flavor I am getting as well."", 'Soft as heck. At the same time the carbonation tickles my throat.', ""I know I've had the Pseudo Sue beer before, but not reviewed it. This is damn good, and a worthy beer of this style. Makes me really want to make the 4 hour trek back there again.""",4.3
2548,Pseudo Sue - Double Dry-Hopped,"'16 oz. Can', 'PKG: 02/28/20', 'BEST BY: 06/27/20', '', 'Poured into a Trillium glass a very nice cloudy pale yellow color, with some very nice carbonation, with a very nice thick/creamy two-finger off-white head, which also leaves some pretty nice sticky lacing behind. The nose is very nice, hoppy, malty, with a pretty nice citrus complex (orange, tangerine, grapefruit, pineapple, mango, peach, guava, apricot), with a nice little diesel like. The taste is very nice, hoppy, malty, with a very nice citrus complex (orange, tangerine, grapefruit, pineapple, mango, peach, guava, apricot), with a pretty nice diesel like. Medium body, ABV is hidden very nicely, with a pretty nice dry/bitter finish. Overall, this is a very tasty brew. Very nice to see it around here. Orange Julius! Addictive! MilkShake!'",4.6
2549,Pseudo Sue - Double Dry-Hopped,"'Not sure what happened here. Maybe a bad batch. I had the regular version and enjoyed it much more. There is something off with the taste, kinda plastic and cardboard. I may try a different can but this was not good.'",3.44
2550,Pseudo Sue - Double Dry-Hopped,"""Read some of the reviews and after tasting it for myself I would have much rather had a can of there beer. Poured into my favorite class and it doesn't look much different than an extra Citra from Surly. Decent enough nose with some citrus and pine. Tastes like orange peel and the finish is a little malty for my taste. Blase kind of mouthfeel with a little too much carb. Was a 2 - 27 - 20 canning date so it was fresh when I bought it and I'll drink the other cans or pass them along. I was lucky enough to have some of the original beers when Toppling Goliath came into Vogue and they were fantastic. Had a King Sue recently and thought it was one of the best iterations I had tried from them so I know they can make some really good beer. This one apparently is not for me.""",3.31
2551,Pseudo Sue - Double Dry-Hopped,"'Bright, orange beer with a nice white head. Big citrus nose with some pith and pine. Tastes lightly sweet and like oranges and pine needles. Lots of carb that stings the tongue a bit. Finishes clean and a bit dry. Great beer.'",4.6
2552,Pseudo Sue - Double Dry-Hopped,"'Canned on 2/27/20. Poured into a Teku', '', 'Look: A beautiful beer with a nice vibrant orange yellow color and a bit of haze on it', '', 'Smell: Tons of citra hops pouring out of the glass. Very orange and grapefruit forward', '', 'Taste: Very nice burst of really good orange citrus flavors pop out right away and then it fades into a really nice bitterness at the end. Definitely get the dry piney taste at the end. The hop resin isn\'t as forward as it is with Pseduo Sue, and it\'s definitely got a much ""cleaner"" flavor..', '', 'Feel: Very nice and crisp. Pseduo Sue coats your tongue, whereas this one really gives you a one and done punch with a sip. Definitely more carbonated than PS, and I really think it feels better in the mouth.', '', ""Overall: Another top notch hoppy beer from TG This one is definitely one that I'll seek out.""",4.55
2553,Pseudo Sue - Double Dry-Hopped,"'Hazy light orange with hard-to-spot churning effervescence and two fingers of airy, off-white head that aren’t long for this world and leave only spotty, soap bubble lacing.', '', 'Nice aroma of overripe citrus — not exceedingly powerful — with clementine, tangerine, mango and white pepper. The peppery note is strong and spicy.', '', 'Citrusy, water down fruit juice hits first in the taste. There’s a little green onion cattiness beneath, but citrus and mango stand out more to me. That’s followed by some dull, watery, herbal bitterness in the finish. A little of the pepper does show mid-palate and it lingers into the aftertaste.', '', 'Full bodied for the style with strong, tight carbonation.', '', 'I’m a Citra fan, but I preferred the regular Pseudo Sue’s balance of modern and contemporary hop flavors better than this. I sort of have a feeling this one drops off quickly. Three weeks old and it’s good, but seems a little lackluster.'",3.81
2554,Pseudo Sue - Double Dry-Hopped,"'As much as I like Pseudo Sue this is even better. Huge hop nose, punch you in the face huge. Taste is great, similar to regular Pseudo but amped up a bit. Lots here without the high ABV. Excellent'",4.64
2555,Pseudo Sue - Double Dry-Hopped,'Nice haze to it. The aroma is great but I think this batch might have been too hopped. It’s got a bit of grass tinge to it. Nothing overbearing but it reminds me of some of my home brews when I think I’m being cute with tons of hops. Other than that the beer is pretty similar to the regular version. For the price jump I’d just stick with the OG. Still a decent brew.',4.21
2556,Pseudo Sue - Double Dry-Hopped,"'The biggest difference between this offering and the standard Psuedo Sue is the more pungent nose. The essence of citrus fruits are stronger. Beyond this, the two are pretty much the same.'",4.28
2557,Pseudo Sue - Double Dry-Hopped,'Hazy look with a solid 2 + inch off white head. Light lacing. Tropical citrus on the nose. Citra hops up front. Very refreshing. Medium mouth feel. The best pale ale I’ve had so far!',4.77
2558,Pseudo Sue - Double Dry-Hopped,"'when my brother poured me one of these recently, i had no idea it was one of the top hoppy beers here on BA, im not even sure i knew they did this edition of their classic, so i was stoked to have something new from these guys, its been awhile, and this sure seems worthy of its hype to me, an exceedingly pungent and well refined glass of hoppy beer, even if it doesnt take the original to crazy new places, its still delicious. its rare that citra on its own in this massive dry hop context really does it for me, i feel like it can be a little one dimensional at a certain dose, but thats not really the case (i believe this is all or mostly citra, someone correct me if thats not the case). its juicy as can be, with notes of ripe white peach, lemongrass, and cut flowers, sweet orange, and cantaloupe, summery all the way, but with enough of the dry wheaty seeming grain base coming through for this to have some balance, modern as it is. bitterness is real low but not entirely absent, and this does stay in pale ale range, about as much hops as you can fit in a beer that still actually drinks like a pale and not an ipa, wild! its smooth without any harshness from the heavy handed hopping, and the soft almost creamy texture is awesome with the citra. mild lemon, melon, and even lime to finish, great carbonation, starchy but not dense to drink. really good! not crazy different from the original, but thats a good thing. not sloppy or forced at all like so many of these. a pleasure to drink!'",4.31
2559,Pseudo Sue - Double Dry-Hopped,"'16 oz can from Tavour. Hazy, pale golden, spotty head. Aroma is big fruity notes, citrus, tropical. Yeasty, floral, fruity. Full body. Very smooth. Nice bitterness lingers.'",3.93
2560,Pseudo Sue - Double Dry-Hopped,"'Pours an opaque deep gold, with tons of floaties; white head, ok cap retention; solid ring; moderate lace with agitation. Strong dank orange and tangerine nose. Taste follows nose; weedy citrus/tropical fruit hops; sweet malt base; lite bitter hop bite; some onion as the liquid warms. Medium lite body; juicy feel; moderate carbonation; some hop astringency. Overall an excellent IPA; lite bitter linger; plenty of malt for balance; tasty juice hop flavors; would have scored a little higher if it didn’t look like a total snow globe.'",4.59
2561,Pseudo Sue - Double Dry-Hopped,"'16oz canned 8-6-19 and best before of 12-4-19, opened on 9-17-19.', '1"" fluffy white head, good retention and sitting solid at 1/2"" even after several minutes. Opaque solid orange-yellow IPA.', 'Lots of fresh lacing clinging to all sides on the way down.', 'Ripe mango, oranges, pine, some initial pungent onion/garlic. Zesty. Green. Very intense aroma.', 'Flavors are a mix of citrus, weeds, tropical, vegetable - all on the zesty side, more bitterness than I expected - not sue why I expected a ""softer"" beer.', 'Medium to full body for the style, medium carbonation. Long finish full of the more green lean of the hop flavors here.', 'Different than I expected, intense flavors and aromas with more bitterness.', 'Good to Very Good.'",4.02
2562,Pseudo Sue - Double Dry-Hopped,"""Picked-up a four-pack of cans at Bradford's in Plymouth for about fourteen dollars. My 13th brew from these guys. Liked better than both regular Psuedo Sue, & Galaxy Dry Hopped, truly fantastic.""",4.75
2563,Pseudo Sue - Double Dry-Hopped,"'Canned 8/6/19. Despite the lower ABV this came across as heavier and less refreshing to me than Pseudo Sue. The Citrus is more robust also earthier and more bitter.', '', ""So I have tried all three Sue's that came to Pennsylvania. Is an extremely crowded IPA Market here, curious to see how they fare. If I can find it fresh I will certainly pick up pseudo Sue in the future since it is so tasty and reasonably priced.""",4.26
2564,Pseudo Sue - Double Dry-Hopped,"'Toppling Goliath landed in PA, so my first time trying this beer. I opted for the double dry hopped version of PS rather thant the regular version. Poured from a can into my DFH snifter glass.', '', 'L: A medium super hazy yellow gold color with a nice two finger white head. Decent glass lacing.', '', ""S: Unlike a lot of other reviewers, I'm getting a ton of dankness on the nose. Aromas of weed, onion, mint, vegetal notes mix with the citrus. A candy sweetness can be detected, but boy to me this is one dank smelling beer."", '', ""T: Different from the nose from the dry hopping, on the taste I get a lot more of the fruit and less of the dankness. Loads of pineapple, tangerine, grapefruit, some mango and tropical fruits also. Still I get a bit of the dank pine and forest flavors as the candy like sweetness softens it out to finish with a fruity dry and slightly bitter flavor. No alcohol tasted at all, but with that ABV it's not surprising."", '', 'F: Medium mouthfeel, smooth and dry but not overly prickly or bitter and as I said no alcohol. Carbonation is spot on.', '', 'O: A really good beer, but not what I expected. I\'m really glad I picked this version up as it was way different that I thought it would be, but still really good. Overall though, based on price I can\'t say I\'ll be picking this one up regularly and couple that with it didn\'t really ""wow"" me. Still, a really good beer that is well made.'",4
2565,Pseudo Sue - Double Dry-Hopped,"'World Class indeed! Easy drinking NEIPA and actually 6.8%abv according to the packaging! Still easily sessionable...per their website; ""This double dry hopped pale ale showcases the Citra hop for a well-balanced beer that is delicate in body with a mild bitterness in the finish. Ferocious aromas of Citrus and Mango give a refreshing taste that is bright with just enough bite.""'",5
2566,Pseudo Sue - Double Dry-Hopped,"'16 ounce can dated August 6, 2019. Poured into Trillium Six States glass.', '', 'L: Pale gold with a hint of orange. Initial 1.5F head reduces to almost nothing, leaving not much trace. Hmm...', '', 'S: Largely tropical mango and papaya, very Citra in nature. Some earthiness.', '', ""T: Follows nose, it's all Citra hops and ripe tropical fruit, light cracker malts, and earth and pine on the finish."", '', 'F: Lightish body, light to medium carbonation. Construction and balance more or less the same as regular PseudoSue.', '', 'O: A bit more flavor and earth than PseudoSue, pretty similar when it comes down to it.'",4.24
2567,Pseudo Sue - Double Dry-Hopped,"'From the can. The nose is papaya, mango, citrus with a touch of pine. The taste follows it well with a little more citrus presence than the nose suggested. A little bit sharp from the citrus, but it’s not bad. Carbonation is evident; soft and airy, leaving you burping.', '', 'Overall, it’s not the best thing ever but it’s a nice beer. The can doesn’t state the ABV, but if it really is only 5.8%, it’s got a fair amount of flavor and bite for something of such. My guess would be closer to 7-8% though.'",4.06
2568,Alter Ego,"'Looks like orange juice in my glass with a dense pearl-white head that is Saran Wrap going down the glass. Biting citrus aromas on the nose, with grapefruit, ripe oranges, passion fruit, and that dank note Mosaic and Amarillo hops both purvey.', '', 'The taste is an exotic citrus/tropical fruit flavor parade, with the dank grapefruit and orange flavors my favorite. Wow, what a flavor ride this is.', '', 'If you like hazy, this beer has to be on your “gotta have” list. World class, IMHO.'",4.5
2569,Alter Ego,"""Canned 8/20/20. Tasted 9/17/20. Surprising that it's taken me this long to procure an Alter Ego. This is a really yummy beer, but it's not as rich or flavorful as many other Tree House offerings. Some folks really loved the smell of Alter Ego, but I found this to be the weak spot in this beer. It was a little murky and sour for my nose. But the taste was delicious, with a nice balance of dank bitterness and sweet/citrus fruit flavors. The feel, while a touch on the light side, was very smooth. The look was a slightly hazy orange - hazier than Bright, but less hazy than most other TH IPAs.""",4.29
2570,Alter Ego,"'Aside from Force of Will, the finest beer in the Tree House lineup, to my taste.', '', 'It has the bitterness on the back end that matches the roundness on the front end. A tiny bit thin, but nothing to complain about -- it makes it easier to reach for another.', '', 'A simply delicious beer that makes your mouth water for another. Ranks up there with Focal Banger, Pliny, and Intergalactic Warrior.'",4.73
2571,Alter Ego,"'Yet another amazing Tree House NEIPA. Medium hued orange juice, light foam and lacing. Dank and citrusy hop notes on the nose. Taste is a bit sharp, a bit tangy. Cirtusy, juicy, dank, slight bitterness on the back end. Well balanced. Medium bodied, boozier than a 6.8 should be, slightly dry finish. Just damn yummy.'",4.74
2572,Alter Ego,"'Tasted in a Spiegelau IPA glass from a one pint can on December 24, 2019. Alter Ego is a member of the Julius family, taking the base of Julius and adding a tremendous amount of Mosaic to the dry hop with a kiss of Amarillo. What results is a beer with all the deliciousness of Julius with a pungent additional layer of citrusy complexity.'",4.5
2573,Alter Ego,"'Another one of the beers picked up from Treehouse during the late October trip to New England. This review is written after having the beer three times, once as an extra, once fresh, once 70 days after purchase.', '', 'Pours a moderately yellow haze with 3/4"" white head. Has the basic proprietary dry hopping, Mosaic and Amarillo, two heavy hitters dropping plenty of nose candy in the form of citrus, hay and passion fruit.', '', ""Taste is another winner. 50ibu levels of bitterness saturated in aroma hops keep the notes of orange and grapefruit coming. Body is light pretty much just some pale toasted malt and 2 row. Might be a mild flaking of some alternative (non barley) grains. Slight green hop burn on it, far from problematic. Can still drink multiples of it. Its good stuff but it seriously has so many equals out on the left coast that aren't hyped to the same degree. I guess when you split stuff like this between 4 breweries versus hundreds in a geographic region, its bound to happen. In the end, a good beer done thousands of similar ways by different breweries in your local area.""",4.17
2574,Alter Ego,"'Canned 11/29/2019', 'Poured 1/12/2020', '', 'A: Hazy yellow orange, looks like a nice glass of orange juice. Normal pour provides around a finger of rocky white head. While drinking the beer left multiple rings of heavy lacing.', '', 'S: Strong citrus, a slight hint of mango. Very clean and tropical.', '', 'T: A mix of mango and pineapple lead to a slight hoppy bitterness. I get a slight bubble gum flavor as is present in a few other tree house beers. Very delicious.', '', 'M: Tree house is known for their creamy, full bodied IPAs and this is no exception. I personally felt it was just a tad bit thin compared to Julius or Haze.', '', 'O: An absolutely wonderful beer that embodies all I want in an NEIPA. The next time I have a chance to go to Tree House, I will definitely get a nice haul of these.'",4.49
2575,Alter Ego,"'Cloudy, murky orange with a fat finger of creamy-looking, off-white head. Thick lacing.', '', 'Mango, apple, pineapple, passionfruit and white pepper in the aroma. Fruit punch city.', '', 'Pineapple and other juices show first in the taste, with a moderate, aspirin-like bitterness throughout that lingers into the aftertaste.', '', 'Medium bodied with a slow-building, tight fizziness.', '', 'A bit more apple than I prefer in an IPA, and the bitterness and fruitiness are a little incongruous to my taste. It’s decent enough, but not my favorite from these guys.'",3.83
2576,Alter Ego,"'Dated 1/29/19, drank on 2/15/19', '', 'Look (4.75): opaque golden orange. Nice 1.5 finger foamy head.', 'Smell (4.75): sweet fruitiness, but also smooth hops without harshness', 'Taste (4.5-4.75): bright grape fruit citra flavors with smooth hops', 'Feel (4.75): full medium body, super smooth', 'Overall 4.75'",4.75
2577,Alter Ego,"'Appearance: Pours a cloudy goldenstraw with a one finger head; a few shards of lacing', '', 'Smell: Papaya, melon and peach aroma', '', 'Taste: Papaya and melon forward with just a hint of peach and blueberry; low bitterness, through the middle with the fruit flavors dominating the finish', '', 'Mouthfeel: Medium body with moderate carbonation', '', ""Overall: I can't say that I was stunned by this beer as the ratings would suggest; the can was fresh so perhaps the batch was off but the flavors seemed somewhat muted compared to other Tree House beers I have tasted; very good but not great""",4.24
